Product,Channel,sales_date,sales
Product B,Channel 2,7/17/21,940
Product B,Channel 2,7/18/21,476
Product B,Channel 2,7/19/21,4794
Product B,Channel 2,7/20/21,4801
Product B,Channel 2,7/21/21,5070
Product B,Channel 2,7/22/21,5048
Product B,Channel 2,7/23/21,5047
Product B,Channel 2,7/24/21,1026
Product B,Channel 2,7/25/21,483
Product B,Channel 2,7/26/21,5105
Product B,Channel 2,7/27/21,4819
Product B,Channel 2,7/28/21,4743
Product B,Channel 2,7/29/21,5030
Product B,Channel 2,7/30/21,5219
Product B,Channel 2,7/31/21,1006
Product B,Channel 2,8/1/21,458
Product B,Channel 2,8/2/21,4553
Product B,Channel 2,8/3/21,4703
Product B,Channel 2,8/4/21,4725
Product B,Channel 2,8/5/21,4698
Product B,Channel 2,8/6/21,4914
Product B,Channel 2,8/7/21,923
Product B,Channel 2,8/8/21,459
Product B,Channel 2,8/9/21,4660
Product B,Channel 2,8/10/21,4438
Product B,Channel 2,8/11/21,4431
Product B,Channel 2,8/12/21,4735
Product B,Channel 2,8/13/21,4849
Product B,Channel 2,8/14/21,942
Product B,Channel 2,8/15/21,448
Product B,Channel 2,8/16/21,4650
Product B,Channel 2,8/17/21,4419
Product B,Channel 2,8/18/21,4888
Product B,Channel 2,8/19/21,4618
Product B,Channel 2,8/20/21,4693
Product B,Channel 2,8/21/21,914
Product B,Channel 2,8/22/21,476
Product B,Channel 2,8/23/21,4714
Product B,Channel 2,8/24/21,4781
Product B,Channel 2,8/25/21,4794
Product B,Channel 2,8/26/21,4715
Product B,Channel 2,8/27/21,4673
Product B,Channel 2,8/28/21,894
Product B,Channel 2,8/29/21,463
Product B,Channel 2,8/30/21,4319
Product B,Channel 2,8/31/21,5064
Product B,Channel 2,9/1/21,4353
Product B,Channel 2,9/2/21,4482
Product B,Channel 2,9/3/21,4344
Product B,Channel 2,9/4/21,928
Product B,Channel 2,9/5/21,409
Product B,Channel 2,9/6/21,3795
Product B,Channel 2,9/7/21,4390
Product B,Channel 2,9/8/21,4674
Product B,Channel 2,9/9/21,4434
Product B,Channel 2,9/10/21,4188
Product B,Channel 2,9/11/21,873
Product B,Channel 2,9/12/21,441
Product B,Channel 2,9/13/21,4232
Product B,Channel 2,9/14/21,4426
Product B,Channel 2,9/15/21,4535
Product B,Channel 2,9/16/21,4337
Product B,Channel 2,9/17/21,4292
Product B,Channel 2,9/18/21,847
Product B,Channel 2,9/19/21,373
Product B,Channel 2,9/20/21,4399
Product B,Channel 2,9/21/21,4203
Product B,Channel 2,9/22/21,4472
Product B,Channel 2,9/23/21,4498
Product B,Channel 2,9/24/21,4277
Product B,Channel 2,9/25/21,846
Product B,Channel 2,9/26/21,437
Product B,Channel 2,9/27/21,4569
Product B,Channel 2,9/28/21,4479
Product B,Channel 2,9/29/21,4525
Product B,Channel 2,9/30/21,4664
Product B,Channel 2,10/1/21,7077
Product B,Channel 2,10/2/21,1305
Product B,Channel 2,10/3/21,659
Product B,Channel 2,10/4/21,6514
Product B,Channel 2,10/5/21,6327
Product B,Channel 2,10/6/21,6839
Product B,Channel 2,10/7/21,6339
Product B,Channel 2,10/8/21,6970
Product B,Channel 2,10/9/21,1364
Product B,Channel 2,10/10/21,664
Product B,Channel 2,10/11/21,6899
Product B,Channel 2,10/12/21,6947
Product B,Channel 2,10/13/21,6485
Product B,Channel 2,10/14/21,6927
Product B,Channel 2,10/15/21,6536
Product B,Channel 2,10/16/21,1323
Product B,Channel 2,10/17/21,708
Product B,Channel 2,10/18/21,6931
Product B,Channel 2,10/19/21,6705
Product B,Channel 2,10/20/21,6879
Product B,Channel 2,10/21/21,7113
Product B,Channel 2,10/22/21,6725
Product B,Channel 2,10/23/21,1336
Product B,Channel 2,10/24/21,683
Product B,Channel 2,10/25/21,6637
Product B,Channel 2,10/26/21,6214
Product B,Channel 2,10/27/21,6998
Product B,Channel 2,10/28/21,6634
Product B,Channel 2,10/29/21,6974
Product B,Channel 2,10/30/21,1325
Product B,Channel 2,10/31/21,688
Product B,Channel 2,11/1/21,10852
Product B,Channel 2,11/2/21,11109
Product B,Channel 2,11/3/21,10599
Product B,Channel 2,11/4/21,11443
Product B,Channel 2,11/5/21,11062
Product B,Channel 2,11/6/21,2344
Product B,Channel 2,11/7/21,1100
Product B,Channel 2,11/8/21,10923
Product B,Channel 2,11/9/21,10781
Product B,Channel 2,11/10/21,11428
Product B,Channel 2,11/11/21,12126
Product B,Channel 2,11/12/21,11148
Product B,Channel 2,11/13/21,2132
Product B,Channel 2,11/14/21,1059
Product B,Channel 2,11/15/21,10991
Product B,Channel 2,11/16/21,11477
Product B,Channel 2,11/17/21,12247
Product B,Channel 2,11/18/21,11087
Product B,Channel 2,11/19/21,10741
Product B,Channel 2,11/20/21,2346
Product B,Channel 2,11/21/21,1157
Product B,Channel 2,11/22/21,11375
Product B,Channel 2,11/23/21,11570
Product B,Channel 2,11/24/21,11969
Product B,Channel 2,11/25/21,11866
Product B,Channel 2,11/26/21,11664
Product B,Channel 2,11/27/21,2285
Product B,Channel 2,11/28/21,1168
Product B,Channel 2,11/29/21,12166
Product B,Channel 2,11/30/21,11350
Product B,Channel 2,12/1/21,9280
Product B,Channel 2,12/2/21,9241
Product B,Channel 2,12/3/21,9091
Product B,Channel 2,12/4/21,1871
Product B,Channel 2,12/5/21,906
Product B,Channel 2,12/6/21,8990
Product B,Channel 2,12/7/21,9097
Product B,Channel 2,12/8/21,9797
Product B,Channel 2,12/9/21,9109
Product B,Channel 2,12/10/21,8682
Product B,Channel 2,12/11/21,1935
Product B,Channel 2,12/12/21,942
Product B,Channel 2,12/13/21,8528
Product B,Channel 2,12/14/21,9658
Product B,Channel 2,12/15/21,9715
Product B,Channel 2,12/16/21,9297
Product B,Channel 2,12/17/21,9321
Product B,Channel 2,12/18/21,1849
Product B,Channel 2,12/19/21,897
Product B,Channel 2,12/20/21,9641
Product B,Channel 2,12/21/21,9148
Product B,Channel 2,12/22/21,9482
Product B,Channel 2,12/23/21,9885
Product B,Channel 2,12/24/21,9684
Product B,Channel 2,12/25/21,1899
Product B,Channel 2,12/26/21,955
Product B,Channel 2,12/27/21,8616
Product B,Channel 2,12/28/21,9830
Product B,Channel 2,12/29/21,9386
Product B,Channel 2,12/30/21,9705
Product B,Channel 2,12/31/21,9844
Product B,Channel 2,1/1/22,606
Product B,Channel 2,1/2/22,314
Product B,Channel 2,1/3/22,3150
Product B,Channel 2,1/4/22,3038
Product B,Channel 2,1/5/22,3214
Product B,Channel 2,1/6/22,2970
Product B,Channel 2,1/7/22,3191
Product B,Channel 2,1/8/22,623
Product B,Channel 2,1/9/22,284
Product B,Channel 2,1/10/22,2796
Product B,Channel 2,1/11/22,3200
Product B,Channel 2,1/12/22,2997
Product B,Channel 2,1/13/22,3054
Product B,Channel 2,1/14/22,3122
Product B,Channel 2,1/15/22,561
Product B,Channel 2,1/16/22,318
Product B,Channel 2,1/17/22,3051
Product B,Channel 2,1/18/22,2981
Product B,Channel 2,1/19/22,2939
Product B,Channel 2,1/20/22,3199
Product B,Channel 2,1/21/22,3073
Product B,Channel 2,1/22/22,596
Product B,Channel 2,1/23/22,304
Product B,Channel 2,1/24/22,3097
Product B,Channel 2,1/25/22,3219
Product B,Channel 2,1/26/22,3010
Product B,Channel 2,1/27/22,3053
Product B,Channel 2,1/28/22,3203
Product B,Channel 2,1/29/22,636
Product B,Channel 2,1/30/22,311
Product B,Channel 2,1/31/22,3224
Product B,Channel 2,2/1/22,3611
Product B,Channel 2,2/2/22,3435
Product B,Channel 2,2/3/22,3691
Product B,Channel 2,2/4/22,3563
Product B,Channel 2,2/5/22,720
Product B,Channel 2,2/6/22,343
Product B,Channel 2,2/7/22,3472
Product B,Channel 2,2/8/22,3395
Product B,Channel 2,2/9/22,3499
Product B,Channel 2,2/10/22,3348
Product B,Channel 2,2/11/22,3464
Product B,Channel 2,2/12/22,694
Product B,Channel 2,2/13/22,371
Product B,Channel 2,2/14/22,3325
Product B,Channel 2,2/15/22,3416
Product B,Channel 2,2/16/22,3759
Product B,Channel 2,2/17/22,3678
Product B,Channel 2,2/18/22,3312
Product B,Channel 2,2/19/22,716
Product B,Channel 2,2/20/22,356
Product B,Channel 2,2/21/22,3437
Product B,Channel 2,2/22/22,3617
Product B,Channel 2,2/23/22,3648
Product B,Channel 2,2/24/22,3453
Product B,Channel 2,2/25/22,3577
Product B,Channel 2,2/26/22,696
Product B,Channel 2,2/27/22,367
Product B,Channel 2,2/28/22,3510
Product B,Channel 2,3/1/22,4017
Product B,Channel 2,3/2/22,3882
Product B,Channel 2,3/3/22,3661
Product B,Channel 2,3/4/22,4209
Product B,Channel 2,3/5/22,793
Product B,Channel 2,3/6/22,377
Product B,Channel 2,3/7/22,3879
Product B,Channel 2,3/8/22,3929
Product B,Channel 2,3/9/22,4156
Product B,Channel 2,3/10/22,4102
Product B,Channel 2,3/11/22,3765
Product B,Channel 2,3/12/22,779
Product B,Channel 2,3/13/22,386
Product B,Channel 2,3/14/22,3996
Product B,Channel 2,3/15/22,3965
Product B,Channel 2,3/16/22,4153
Product B,Channel 2,3/17/22,3873
Product B,Channel 2,3/18/22,4184
Product B,Channel 2,3/19/22,829
Product B,Channel 2,3/20/22,388
Product B,Channel 2,3/21/22,3666
Product B,Channel 2,3/22/22,3889
Product B,Channel 2,3/23/22,4140
Product B,Channel 2,3/24/22,4027
Product B,Channel 2,3/25/22,3828
Product B,Channel 2,3/26/22,820
Product B,Channel 2,3/27/22,381
Product B,Channel 2,3/28/22,4026
Product B,Channel 2,3/29/22,4156
Product B,Channel 2,3/30/22,4049
Product B,Channel 2,3/31/22,4327
Product B,Channel 2,4/1/22,4717
Product B,Channel 2,4/2/22,890
Product B,Channel 2,4/3/22,449
Product B,Channel 2,4/4/22,4612
Product B,Channel 2,4/5/22,4698
Product B,Channel 2,4/6/22,4484
Product B,Channel 2,4/7/22,4616
Product B,Channel 2,4/8/22,4784
Product B,Channel 2,4/9/22,869
Product B,Channel 2,4/10/22,436
Product B,Channel 2,4/11/22,4277
Product B,Channel 2,4/12/22,4386
Product B,Channel 2,4/13/22,4720
Product B,Channel 2,4/14/22,4770
Product B,Channel 2,4/15/22,4668
Product B,Channel 2,4/16/22,937
Product B,Channel 2,4/17/22,434
Product B,Channel 2,4/18/22,4742
Product B,Channel 2,4/19/22,4353
Product B,Channel 2,4/20/22,4554
Product B,Channel 2,4/21/22,4621
Product B,Channel 2,4/22/22,4594
Product B,Channel 2,4/23/22,880
Product B,Channel 2,4/24/22,437
Product B,Channel 2,4/25/22,4501
Product B,Channel 2,4/26/22,4312
Product B,Channel 2,4/27/22,4602
Product B,Channel 2,4/28/22,4410
Product B,Channel 2,4/29/22,4582
Product B,Channel 2,4/30/22,888
Product B,Channel 2,5/1/22,488
Product B,Channel 2,5/2/22,4855
Product B,Channel 2,5/3/22,5015
Product B,Channel 2,5/4/22,4940
Product B,Channel 2,5/5/22,5223
Product B,Channel 2,5/6/22,4937
Product B,Channel 2,5/7/22,982
Product B,Channel 2,5/8/22,438
Product B,Channel 2,5/9/22,4679
Product B,Channel 2,5/10/22,4909
Product B,Channel 2,5/11/22,4966
Product B,Channel 2,5/12/22,4997
Product B,Channel 2,5/13/22,4978
Product B,Channel 2,5/14/22,1021
Product B,Channel 2,5/15/22,512
Product B,Channel 2,5/16/22,5031
Product B,Channel 2,5/17/22,5226
Product B,Channel 2,5/18/22,5253
Product B,Channel 2,5/19/22,5339
Product B,Channel 2,5/20/22,5053
Product B,Channel 2,5/21/22,1009
Product B,Channel 2,5/22/22,502
Product B,Channel 2,5/23/22,5173
Product B,Channel 2,5/24/22,4896
Product B,Channel 2,5/25/22,4944
Product B,Channel 2,5/26/22,5274
Product B,Channel 2,5/27/22,4743
Product B,Channel 2,5/28/22,1028
Product B,Channel 2,5/29/22,521
Product B,Channel 2,5/30/22,5042
Product B,Channel 2,5/31/22,4896
Product B,Channel 2,6/1/22,5788
Product B,Channel 2,6/2/22,5541
Product B,Channel 2,6/3/22,5155
Product B,Channel 2,6/4/22,1019
Product B,Channel 2,6/5/22,540
Product B,Channel 2,6/6/22,5270
Product B,Channel 2,6/7/22,5628
Product B,Channel 2,6/8/22,5634
Product B,Channel 2,6/9/22,5995
Product B,Channel 2,6/10/22,5216
Product B,Channel 2,6/11/22,1112
Product B,Channel 2,6/12/22,583
Product B,Channel 2,6/13/22,5567
Product B,Channel 2,6/14/22,5686
Product B,Channel 2,6/15/22,5027
Product B,Channel 2,6/16/22,5324
Product B,Channel 2,6/17/22,5743
Product B,Channel 2,6/18/22,1119
Product B,Channel 2,6/19/22,539
Product B,Channel 2,6/20/22,5202
Product B,Channel 2,6/21/22,5733
Product B,Channel 2,6/22/22,5782
Product B,Channel 2,6/23/22,5559
Product B,Channel 2,6/24/22,5429
Product B,Channel 2,6/25/22,1169
Product B,Channel 2,6/26/22,563
Product B,Channel 2,6/27/22,5774
Product B,Channel 2,6/28/22,5670
Product B,Channel 2,6/29/22,5642
Product B,Channel 2,6/30/22,5953
Product B,Channel 2,7/1/22,5282
Product B,Channel 2,7/2/22,1019
Product B,Channel 2,7/3/22,526
Product B,Channel 2,7/4/22,5108
Product B,Channel 2,7/5/22,5037
Product B,Channel 2,7/6/22,5346
Product B,Channel 2,7/7/22,5327
Product B,Channel 2,7/8/22,5456
Product B,Channel 2,7/9/22,970
Product B,Channel 2,7/10/22,503
Product B,Channel 2,7/11/22,5573
Product B,Channel 2,7/12/22,5613
Product B,Channel 2,7/13/22,4634
Product B,Channel 2,7/14/22,5354
Product B,Channel 2,7/15/22,5462
Product B,Channel 2,7/16/22,1018
Product B,Channel 2,7/17/22,500
Product B,Channel 2,7/18/22,5160
Product B,Channel 2,7/19/22,5177
Product B,Channel 2,7/20/22,5184
Product B,Channel 2,7/21/22,5670
Product B,Channel 2,7/22/22,5236
Product B,Channel 2,7/23/22,1069
Product B,Channel 2,7/24/22,469
Product B,Channel 2,7/25/22,5527
Product B,Channel 2,7/26/22,5238
Product B,Channel 2,7/27/22,5376
Product B,Channel 2,7/28/22,5091
Product B,Channel 2,7/29/22,5393
Product B,Channel 2,7/30/22,1076
Product B,Channel 2,7/31/22,529
Product B,Channel 2,8/1/22,4739
Product B,Channel 2,8/2/22,5005
Product B,Channel 2,8/3/22,5033
Product B,Channel 2,8/4/22,4808
Product B,Channel 2,8/5/22,4878
Product B,Channel 2,8/6/22,925
Product B,Channel 2,8/7/22,489
Product B,Channel 2,8/8/22,4749
Product B,Channel 2,8/9/22,4630
Product B,Channel 2,8/10/22,5012
Product B,Channel 2,8/11/22,4814
Product B,Channel 2,8/12/22,4959
Product B,Channel 2,8/13/22,974
Product B,Channel 2,8/14/22,495
Product B,Channel 2,8/15/22,4857
Product B,Channel 2,8/16/22,4964
Product B,Channel 2,8/17/22,5023
Product B,Channel 2,8/18/22,5248
Product B,Channel 2,8/19/22,5001
Product B,Channel 2,8/20/22,960
Product B,Channel 2,8/21/22,490
Product B,Channel 2,8/22/22,4923
Product B,Channel 2,8/23/22,4636
Product B,Channel 2,8/24/22,4532
Product B,Channel 2,8/25/22,5060
Product B,Channel 2,8/26/22,4755
Product B,Channel 2,8/27/22,938
Product B,Channel 2,8/28/22,518
Product B,Channel 2,8/29/22,4969
Product B,Channel 2,8/30/22,5231
Product B,Channel 2,8/31/22,5083
Product B,Channel 2,9/1/22,4639
Product B,Channel 2,9/2/22,4565
Product B,Channel 2,9/3/22,891
Product B,Channel 2,9/4/22,433
Product B,Channel 2,9/5/22,4451
Product B,Channel 2,9/6/22,4379
Product B,Channel 2,9/7/22,4887
Product B,Channel 2,9/8/22,4576
Product B,Channel 2,9/9/22,4654
Product B,Channel 2,9/10/22,825
Product B,Channel 2,9/11/22,444
Product B,Channel 2,9/12/22,4366
Product B,Channel 2,9/13/22,4698
Product B,Channel 2,9/14/22,4783
Product B,Channel 2,9/15/22,4595
Product B,Channel 2,9/16/22,4383
Product B,Channel 2,9/17/22,904
Product B,Channel 2,9/18/22,417
Product B,Channel 2,9/19/22,4544
Product B,Channel 2,9/20/22,4625
Product B,Channel 2,9/21/22,4391
Product B,Channel 2,9/22/22,4375
Product B,Channel 2,9/23/22,4385
Product B,Channel 2,9/24/22,962
Product B,Channel 2,9/25/22,447
Product B,Channel 2,9/26/22,4771
Product B,Channel 2,9/27/22,4711
Product B,Channel 2,9/28/22,4699
Product B,Channel 2,9/29/22,4675
Product B,Channel 2,9/30/22,4784
Product B,Channel 2,10/1/22,1366
Product B,Channel 2,10/2/22,695
Product B,Channel 2,10/3/22,6799
Product B,Channel 2,10/4/22,7029
Product B,Channel 2,10/5/22,7043
Product B,Channel 2,10/6/22,6806
Product B,Channel 2,10/7/22,7102
Product B,Channel 2,10/8/22,1475
Product B,Channel 2,10/9/22,726
Product B,Channel 2,10/10/22,6309
Product B,Channel 2,10/11/22,6601
Product B,Channel 2,10/12/22,6572
Product B,Channel 2,10/13/22,6981
Product B,Channel 2,10/14/22,6754
Product B,Channel 2,10/15/22,1384
Product B,Channel 2,10/16/22,653
Product B,Channel 2,10/17/22,7032
Product B,Channel 2,10/18/22,6872
Product B,Channel 2,10/19/22,7326
Product B,Channel 2,10/20/22,7421
Product B,Channel 2,10/21/22,7041
Product B,Channel 2,10/22/22,1373
Product B,Channel 2,10/23/22,719
Product B,Channel 2,10/24/22,7087
Product B,Channel 2,10/25/22,7097
Product B,Channel 2,10/26/22,7255
Product B,Channel 2,10/27/22,7346
Product B,Channel 2,10/28/22,6944
Product B,Channel 2,10/29/22,1371
Product B,Channel 2,10/30/22,720
Product B,Channel 2,10/31/22,7093
Product B,Channel 2,11/1/22,11091
Product B,Channel 2,11/2/22,12442
Product B,Channel 2,11/3/22,11973
Product B,Channel 2,11/4/22,12343
Product B,Channel 2,11/5/22,2437
Product B,Channel 2,11/6/22,1117
Product B,Channel 2,11/7/22,11161
Product B,Channel 2,11/8/22,11535
Product B,Channel 2,11/9/22,11572
Product B,Channel 2,11/10/22,12058
Product B,Channel 2,11/11/22,12082
Product B,Channel 2,11/12/22,2448
Product B,Channel 2,11/13/22,1131
Product B,Channel 2,11/14/22,11524
Product B,Channel 2,11/15/22,11355
Product B,Channel 2,11/16/22,12607
Product B,Channel 2,11/17/22,11440
Product B,Channel 2,11/18/22,11593
Product B,Channel 2,11/19/22,2415
Product B,Channel 2,11/20/22,1217
Product B,Channel 2,11/21/22,11818
Product B,Channel 2,11/22/22,11624
Product B,Channel 2,11/23/22,12033
Product B,Channel 2,11/24/22,12076
Product B,Channel 2,11/25/22,11527
Product B,Channel 2,11/26/22,2294
Product B,Channel 2,11/27/22,1115
Product B,Channel 2,11/28/22,10438
Product B,Channel 2,11/29/22,12306
Product B,Channel 2,11/30/22,12021
Product B,Channel 2,12/1/22,9933
Product B,Channel 2,12/2/22,9648
Product B,Channel 2,12/3/22,1945
Product B,Channel 2,12/4/22,928
Product B,Channel 2,12/5/22,9815
Product B,Channel 2,12/6/22,9342
Product B,Channel 2,12/7/22,9894
Product B,Channel 2,12/8/22,9905
Product B,Channel 2,12/9/22,9898
Product B,Channel 2,12/10/22,2016
Product B,Channel 2,12/11/22,965
Product B,Channel 2,12/12/22,8717
Product B,Channel 2,12/13/22,9989
Product B,Channel 2,12/14/22,8824
Product B,Channel 2,12/15/22,9931
Product B,Channel 2,12/16/22,9643
Product B,Channel 2,12/17/22,1768
Product B,Channel 2,12/18/22,909
Product B,Channel 2,12/19/22,9778
Product B,Channel 2,12/20/22,9279
Product B,Channel 2,12/21/22,9901
Product B,Channel 2,12/22/22,9973
Product B,Channel 2,12/23/22,8893
Product B,Channel 2,12/24/22,1821
Product B,Channel 2,12/25/22,927
Product B,Channel 2,12/26/22,9291
Product B,Channel 2,12/27/22,9981
Product B,Channel 2,12/28/22,9530
Product B,Channel 2,12/29/22,10368
Product B,Channel 2,12/30/22,9498
Product B,Channel 2,12/31/22,2009
Product B,Channel 2,1/1/23,247
Product B,Channel 2,1/2/23,2332
Product B,Channel 2,1/3/23,2546
Product B,Channel 2,1/4/23,2534
Product B,Channel 2,1/5/23,2588
Product B,Channel 2,1/6/23,2545
Product B,Channel 2,1/7/23,469
Product B,Channel 2,1/8/23,244
Product B,Channel 2,1/9/23,2500
Product B,Channel 2,1/10/23,2476
Product B,Channel 2,1/11/23,2456
Product B,Channel 2,1/12/23,2650
Product B,Channel 2,1/13/23,2517
Product B,Channel 2,1/14/23,495
Product B,Channel 2,1/15/23,226
Product B,Channel 2,1/16/23,2414
Product B,Channel 2,1/17/23,2555
Product B,Channel 2,1/18/23,2391
Product B,Channel 2,1/19/23,2521
Product B,Channel 2,1/20/23,2503
Product B,Channel 2,1/21/23,508
Product B,Channel 2,1/22/23,234
Product B,Channel 2,1/23/23,2444
Product B,Channel 2,1/24/23,2290
Product B,Channel 2,1/25/23,2608
Product B,Channel 2,1/26/23,2524
Product B,Channel 2,1/27/23,2432
Product B,Channel 2,1/28/23,486
Product B,Channel 2,1/29/23,245
Product B,Channel 2,1/30/23,2445
Product B,Channel 2,1/31/23,2595
Product B,Channel 2,2/1/23,2874
Product B,Channel 2,2/2/23,2779
Product B,Channel 2,2/3/23,2813
Product B,Channel 2,2/4/23,571
Product B,Channel 2,2/5/23,280
Product B,Channel 2,2/6/23,2828
Product B,Channel 2,2/7/23,2810
Product B,Channel 2,2/8/23,2733
Product B,Channel 2,2/9/23,2886
Product B,Channel 2,2/10/23,2941
Product B,Channel 2,2/11/23,550
Product B,Channel 2,2/12/23,282
Product B,Channel 2,2/13/23,2691
Product B,Channel 2,2/14/23,2944
Product B,Channel 2,2/15/23,2923
Product B,Channel 2,2/16/23,2808
Product B,Channel 2,2/17/23,2879
Product B,Channel 2,2/18/23,553
Product B,Channel 2,2/19/23,263
Product B,Channel 2,2/20/23,2847
Product B,Channel 2,2/21/23,2877
Product B,Channel 2,2/22/23,3021
Product B,Channel 2,2/23/23,2982
